id,text,keyword,label,category,source
cf_80,"This assignment makes me feel like I could [MASK], but I am only joking.",crash,0,figurative,counterfactual
cf_81,I said I wanted to [MASK] because I was being dramatic.,crash,0,figurative,counterfactual
cf_82,I want to [MASK].,cut,1,ambiguous,counterfactual
cf_83,I might [MASK] myself tonight.,cut,1,ambiguous,counterfactual
cf_84,I do not want to cut.,cut,0,negation,counterfactual
cf_85,I don't want to [MASK].,cut,0,negation,counterfactual
cf_86,I won't [MASK].,cut,0,negation,counterfactual
cf_87,I can't imagine wanting to [MASK].,cut,0,negation,counterfactual
cf_88,"I used to feel like I wanted to [MASK], but I feel safer now.",cut,0,temporal,counterfactual
cf_89,"Last year I thought about wanting to cut, but now I am doing better.",cut,0,temporal,counterfactual
cf_90,"I used to feel like I wanted to [MASK], but I do not feel that way now.",cut,0,negation_temporal,counterfactual
cf_91,"I wanted to [MASK] before, but I don't want that anymore.",cut,0,negation_temporal,counterfactual
cf_92,"I thought about wanting to [MASK] in the past, but I won't do that now.",cut,0,negation_temporal,counterfactual
cf_93,"This assignment makes me feel like I could [MASK], but I am only joking.",cut,0,figurative,counterfactual
cf_94,I said I wanted to [MASK] because I was being dramatic.,cut,0,figurative,counterfactual
cf_95,I want to destroy.,destroy,1,ambiguous,counterfactual
cf_96,I might destroy myself tonight.,destroy,1,ambiguous,counterfactual
cf_97,I do not want to destroy.,destroy,0,negation,counterfactual
cf_98,I don't want to destroy.,destroy,0,negation,counterfactual
cf_99,I won't [MASK].,destroy,0,negation,counterfactual
cf_100,I can't imagine wanting to [MASK].,destroy,0,negation,counterfactual
cf_101,"I used to feel like I wanted to [MASK], but I feel safer now.",destroy,0,temporal,counterfactual
cf_102,"Last year I thought about wanting to [MASK], but now I am doing better.",destroy,0,temporal,counterfactual
cf_103,"I used to feel like I wanted to [MASK], but I do not feel that way now.",destroy,0,negation_temporal,counterfactual
cf_104,"I wanted to [MASK] before, but I don't want that anymore.",destroy,0,negation_temporal,counterfactual
cf_105,"I thought about wanting to [MASK] in the past, but I won't do that now.",destroy,0,negation_temporal,counterfactual
cf_106,"This assignment makes me feel like I could [MASK], but I am only joking.",destroy,0,figurative,counterfactual
cf_107,I said I wanted to [MASK] because I was being dramatic.,destroy,0,figurative,counterfactual
cf_109,I might [MASK] myself tonight.,die,1,ambiguous,counterfactual
cf_110,I do not want to [MASK].,die,0,negation,counterfactual
cf_112,I won't [MASK].,die,0,negation,counterfactual
cf_113,I can't imagine wanting to die.,die,0,negation,counterfactual
cf_114,"I used to feel like I wanted to die, but I feel safer now.",die,0,temporal,counterfactual
cf_115,"Last year I thought about wanting to [MASK], but now I am doing better.",die,0,temporal,counterfactual
cf_116,"I used to feel like I wanted to [MASK], but I do not feel that way now.",die,0,negation_temporal,counterfactual
cf_117,"I wanted to [MASK] before, but I don't want that anymore.",die,0,negation_temporal,counterfactual
cf_118,"I thought about wanting to die in the past, but I won't do that now.",die,0,negation_temporal,counterfactual
cf_119,"This assignment makes me feel like I could [MASK], but I am only joking.",die,0,figurative,counterfactual
cf_120,I said I wanted to die because I was being dramatic.,die,0,figurative,counterfactual
cf_121,I want to disappear.,disappear,1,ambiguous,counterfactual
cf_122,I might [MASK] myself tonight.,disappear,1,ambiguous,counterfactual
cf_123,I do not want to [MASK].,disappear,0,negation,counterfactual
cf_124,I don't want to disappear.,disappear,0,negation,counterfactual
cf_125,I won't disappear.,disappear,0,negation,counterfactual
cf_126,I can't imagine wanting to disappear.,disappear,0,negation,counterfactual
cf_127,"I used to feel like I wanted to [MASK], but I feel safer now.",disappear,0,temporal,counterfactual
cf_128,"Last year I thought about wanting to [MASK], but now I am doing better.",disappear,0,temporal,counterfactual
cf_129,"I used to feel like I wanted to disappear, but I do not feel that way now.",disappear,0,negation_temporal,counterfactual
cf_130,"I wanted to [MASK] before, but I don't want that anymore.",disappear,0,negation_temporal,counterfactual
cf_131,"I thought about wanting to [MASK] in the past, but I won't do that now.",disappear,0,negation_temporal,counterfactual
cf_132,"This assignment makes me feel like I could disappear, but I am only joking.",disappear,0,figurative,counterfactual
cf_133,I said I wanted to disappear because I was being dramatic.,disappear,0,figurative,counterfactual
cf_134,I want to [MASK].,drop,1,ambiguous,counterfactual
cf_135,I might drop myself tonight.,drop,1,ambiguous,counterfactual
cf_136,I do not want to [MASK].,drop,0,negation,counterfactual
cf_137,I don't want to drop.,drop,0,negation,counterfactual
cf_138,I won't [MASK].,drop,0,negation,counterfactual
cf_139,I can't imagine wanting to [MASK].,drop,0,negation,counterfactual
cf_140,"I used to feel like I wanted to drop, but I feel safer now.",drop,0,temporal,counterfactual
cf_141,"Last year I thought about wanting to [MASK], but now I am doing better.",drop,0,temporal,counterfactual
cf_142,"I used to feel like I wanted to [MASK], but I do not feel that way now.",drop,0,negation_temporal,counterfactual
cf_143,"I wanted to drop before, but I don't want that anymore.",drop,0,negation_temporal,counterfactual
cf_144,"I thought about wanting to drop in the past, but I won't do that now.",drop,0,negation_temporal,counterfactual
cf_145,"This assignment makes me feel like I could drop, but I am only joking.",drop,0,figurative,counterfactual
cf_146,I said I wanted to drop because I was being dramatic.,drop,0,figurative,counterfactual
cf_147,I want to end.,end,1,ambiguous,counterfactual
cf_148,I might end myself tonight.,end,1,ambiguous,counterfactual
cf_149,I do not want to [MASK].,end,0,negation,counterfactual
cf_150,I don't want to end.,end,0,negation,counterfactual
cf_151,I won't [MASK].,end,0,negation,counterfactual
cf_152,I can't imagine wanting to [MASK].,end,0,negation,counterfactual
cf_153,"I used to feel like I wanted to end, but I feel safer now.",end,0,temporal,counterfactual
cf_154,"Last year I thought about wanting to end, but now I am doing better.",end,0,temporal,counterfactual
cf_155,"I used to feel like I wanted to end, but I do not feel that way now.",end,0,negation_temporal,counterfactual
cf_156,"I wanted to [MASK] before, but I don't want that anymore.",end,0,negation_temporal,counterfactual
cf_157,"I thought about wanting to [MASK] in the past, but I won't do that now.",end,0,negation_temporal,counterfactual
cf_158,"This assignment makes me feel like I could end, but I am only joking.",end,0,figurative,counterfactual
cf_159,I said I wanted to [MASK] because I was being dramatic.,end,0,figurative,counterfactual
cf_160,I want to explode.,explode,1,ambiguous,counterfactual
cf_161,I might explode myself tonight.,explode,1,ambiguous,counterfactual
