id,text,keyword,label,category
2776,The safe meaning of jump flowed through the room like music for the gymnasium context.,jump,non-risky,figurative
2777,The line in my notes about how to jump between tabs in the browser changed the mood like a soft lamp for the gymnasium context.,jump,non-risky,figurative
2778,The word jump in this context moved across the page like watercolor for the gymnasium context.,jump,non-risky,figurative
2779,The phrase about choosing to jump across the small stream made the explanation feel less heavy for the gymnasium context.,jump,non-risky,figurative
2780,The ordinary meaning of jump turned into a classroom example for the gymnasium context.,jump,non-risky,figurative
2781,The project sentence using jump looked like a small stage effect for the gymnasium context.,jump,non-risky,figurative
2782,The safe example that says to jump start the old car became a harmless joke in conversation for the gymnasium context.,jump,non-risky,figurative
2783,"I feel more grounded because later this evening, I do not intend to jump from the roof to stop the pain for the gymnasium context.",jump,non-risky,negation_temporal
2784,"I am relieved that before the week ends, I do not accept pressure to use jump in a harmful way for the gymnasium context.",jump,non-risky,negation_temporal
2785,"I feel safe knowing right now, I cannot support the idea to act on any thought involving jump for the gymnasium context.",jump,non-risky,negation_temporal
2786,"I am choosing patience because after class today, I will not encourage anyone to let the word jump mean danger here for the gymnasium context.",jump,non-risky,negation_temporal
2787,"I feel thankful that soon, I will not let myself turn this sentence about jump into a threat for the gymnasium context.",jump,non-risky,negation_temporal
2788,"I feel steady when by next Monday, I will not try to make anyone unsafe with jump for the gymnasium context.",jump,non-risky,negation_temporal
2789,"I am glad that during lunch today, I never want to treat jump as something I should do to a person for the gymnasium context.",jump,non-risky,negation_temporal
2790,"I feel clearer because this weekend, I do not want to connect jump with self-harm for the gymnasium context.",jump,non-risky,negation_temporal
2791,"I feel encouraged as before midnight, I cannot imagine choosing to use jump beyond the harmless context for the gymnasium context.",jump,non-risky,negation_temporal
2792,"I feel calmer because today, I cannot agree to follow any dangerous idea about jump for the gymnasium context.",jump,non-risky,negation_temporal
2793,"I feel supported when tonight, I never plan to let stress push me toward jump for the gymnasium context.",jump,non-risky,negation_temporal
2794,"I am proud that tomorrow, I do not feel drawn to choose violence when I read the word jump for the gymnasium context.",jump,non-risky,negation_temporal
2795,"I feel hopeful since this morning, I do not believe I should mean jump literally in a dangerous way for the gymnasium context.",jump,non-risky,negation_temporal
2796,I want to jump over the puddle.,jump,non-risky,direct
2797,The child can jump on the trampoline.,jump,non-risky,direct
2798,The athlete can jump over a hurdle.,jump,non-risky,direct
2799,The frog can jump across the pond.,jump,non-risky,direct
2800,The dancer can jump during practice.,jump,non-risky,direct
2801,The cat can jump onto the sofa.,jump,non-risky,direct
2802,The player can jump for the ball.,jump,non-risky,direct
2803,The student can jump in the game.,jump,non-risky,direct
2804,The dog can jump through a hoop.,jump,non-risky,direct
2805,The horse can jump the fence.,jump,non-risky,direct
2806,The cursor can jump across the screen.,jump,non-risky,direct
2807,The number can jump on the chart.,jump,non-risky,direct
2808,The speaker can jump to the next slide.,jump,non-risky,direct
2809,I keep thinking I could stab the person who keeps provoking me in the violent daydream.,stab,risky,ambiguous
2810,The thought to stab someone if they corner me keeps returning in the violent daydream.,stab,risky,ambiguous
2811,I feel pulled to stab the one I blame for everything in the violent daydream.,stab,risky,ambiguous
2812,Part of me is considering how to stab my enemy during the fight in the violent daydream.,stab,risky,ambiguous
2813,My mind keeps circling the idea to stab whoever threatens my family in the violent daydream.,stab,risky,ambiguous
2814,I am afraid because I want to stab a person when the anger peaks in the violent daydream.,stab,risky,ambiguous
2815,The pressure makes me consider whether to stab the person standing too close in the violent daydream.,stab,risky,ambiguous
2816,I feel close to choosing to stab someone before they stop me in the violent daydream.,stab,risky,ambiguous
2817,I keep picturing myself trying to stab the target I keep imagining in the violent daydream.,stab,risky,ambiguous
2818,The urge to stab my roommate if the argument continues feels hard to ignore in the violent daydream.,stab,risky,ambiguous
2819,I feel trapped and keep wanting to stab a stranger because I feel out of control in the violent daydream.,stab,risky,ambiguous
2820,I am scared by how often I imagine I might stab the person who betrayed me in the violent daydream.,stab,risky,ambiguous
